width,height,megapixels,aspect_ratio,brightness,contrast,sharpness,colorfulness,subject_ratio,edge_density,quality_score,label
2556,1796,4.5911,1.4227,144.426,48.198,184.453,30.403,0.3522,0.0566,64.5,보정 권장
1680,1688,2.8362,0.9953,165.104,50.914,176.807,36.09,0.5766,0.065,62.74,보정 권장
2846,1684,4.7918,1.6902,87.108,37.403,918.578,23.699,0.4179,0.2535,78.45,제작 적합
1187,1479,1.7552,0.8021,142.449,25.943,168.679,45.521,0.3918,0.063,51.27,보정 권장
801,673,0.5393,1.1895,152.183,36.889,318.667,4.645,0.6099,0.101,40.61,재촬영 권장
2762,3548,9.8002,0.7784,112.011,37.194,193.493,33.451,0.5788,0.0649,64.05,보정 권장
1642,1043,1.7123,1.575,85.537,83.205,117.429,37.133,0.4818,0.0569,53.96,보정 권장
2521,2738,6.9045,0.9207,84.744,76.663,63.964,19.486,0.4936,0.0509,59.5,보정 권장
1704,1729,2.9456,0.9856,152.679,36.119,158.091,20.509,0.7577,0.0541,53.61,보정 권장
2150,1706,3.6681,1.2599,154.649,37.401,121.685,42.71,0.4227,0.0414,61.37,보정 권장
3769,2754,10.3804,1.3687,89.798,50.197,567.688,25.682,0.5215,0.1538,82.21,제작 적합
1434,1894,2.7165,0.7573,69.492,54.412,89.965,3.365,0.5281,0.0479,48.91,보정 권장
2543,2773,7.0523,0.9171,172.152,32.531,177.399,11.313,0.2043,0.0568,48.09,보정 권장
609,863,0.5258,0.7056,60.941,27.148,474.753,44.102,0.1098,0.1309,39.36,재촬영 권장
2129,2057,4.3804,1.0349,129.153,78.227,233.939,17.81,0.4751,0.0492,74.75,제작 적합
1252,1285,1.6087,0.975,90.718,62.95,409.671,48.301,0.6064,0.1588,66.64,보정 권장
1275,1391,1.7727,0.9165,52.89,17.494,560.515,49.118,0.4883,0.1361,61.49,보정 권장
1303,1547,2.0158,0.8427,127.733,13.794,56.235,27.246,0.358,0.0658,43.58,재촬영 권장
1575,1735,2.732,0.908,115.21,30.147,177.573,37.601,0.3364,0.0792,58.46,보정 권장
2716,3273,8.887,0.8298,180.1,48.37,107.111,18.518,0.5966,0.066,53.32,보정 권장
656,575,0.3771,1.1414,213.242,54.074,899.129,24.409,0.3998,0.2494,51.16,보정 권장
1743,1194,2.0809,1.4608,115.287,38.587,232.906,20.286,0.1673,0.0873,49.48,재촬영 권장
805,1304,1.0495,0.6171,163.606,16.35,410.073,38.209,0.5733,0.1278,51.44,보정 권장
2355,2425,5.7109,0.9714,164.381,48.34,1239.733,12.135,0.4949,0.341,81.84,제작 적합
1110,1232,1.3667,0.9007,101.936,55.013,187.062,28.162,0.5201,0.0826,51.46,보정 권장
1847,1633,3.0169,1.131,88.258,44.484,277.91,30.677,0.6371,0.1184,64.13,보정 권장
1050,1332,1.3985,0.7882,186.887,35.852,377.872,37.177,0.6873,0.0952,50.0,재촬영 권장
1876,1945,3.6488,0.9641,108.225,54.533,202.961,2.0,0.5518,0.0799,63.2,보정 권장
1961,2543,4.9852,0.7711,121.743,43.501,823.094,5.054,0.4217,0.2565,82.38,제작 적합
1290,1084,1.3986,1.1903,111.175,24.911,550.258,17.696,0.0776,0.1841,52.64,보정 권장
1464,1428,2.0903,1.0251,117.46,46.128,651.82,26.824,0.505,0.1631,79.71,제작 적합
731,762,0.557,0.9604,98.716,21.858,271.279,31.871,0.4261,0.0937,39.26,재촬영 권장
1699,1549,2.6327,1.097,152.563,61.315,189.344,32.6,0.6863,0.0726,62.7,보정 권장
2016,2144,4.3223,0.9402,172.757,52.667,187.235,57.998,0.6788,0.0715,63.41,보정 권장
907,1338,1.2132,0.6781,107.904,27.058,185.565,39.017,0.5369,0.023,46.19,재촬영 권장
2522,2173,5.482,1.1606,67.817,48.175,57.404,38.077,0.6952,0.0509,50.59,보정 권장
577,537,0.3095,1.0747,124.774,66.344,361.887,23.096,0.4393,0.0795,55.02,보정 권장
603,627,0.3779,0.9622,63.545,6.955,547.089,40.786,0.4447,0.1988,47.71,보정 권장
856,669,0.5733,1.2792,97.3,42.019,256.96,39.496,0.3026,0.0969,41.97,재촬영 권장
1324,976,1.2928,1.3561,171.747,73.282,164.553,39.203,0.3974,0.0593,51.35,보정 권장
1244,1635,2.0338,0.761,215.154,17.291,268.254,28.291,0.49,0.0993,44.12,재촬영 권장
1238,1505,1.863,0.8226,137.727,41.53,318.727,38.535,0.64,0.1025,62.27,보정 권장
1665,1131,1.8828,1.4723,80.355,19.501,349.962,51.071,0.3223,0.0973,52.39,보정 권장
2339,1640,3.8358,1.4258,153.809,43.274,1347.225,18.759,0.5944,0.3551,81.68,제작 적합
1043,1254,1.3077,0.8314,33.334,3.0,118.299,2.0,0.8671,0.0564,16.0,재촬영 권장
691,928,0.6414,0.7444,95.106,16.004,361.852,41.245,0.2141,0.0951,40.55,재촬영 권장
746,875,0.6529,0.8527,183.396,35.029,487.625,40.04,0.4067,0.1558,51.94,보정 권장
3255,3687,12.0,0.8829,152.417,46.88,278.346,26.614,0.4561,0.1112,69.31,보정 권장
403,598,0.2408,0.673,67.81,51.096,209.005,23.653,0.6305,0.0931,32.45,재촬영 권장
1311,1301,1.7065,1.0078,56.549,51.919,101.422,68.177,0.8046,0.0683,38.75,재촬영 권장
2322,3198,7.4281,0.7261,156.798,64.624,150.445,23.354,0.671,0.0829,62.57,보정 권장
1511,2045,3.09,0.7389,120.863,56.716,494.278,12.857,0.4459,0.1574,81.66,제작 적합
1092,868,0.948,1.2574,99.131,57.423,978.184,23.172,0.3018,0.29,63.36,보정 권장
1300,1542,2.0039,0.843,139.172,27.247,142.134,36.785,0.4424,0.057,52.52,보정 권장
2068,2105,4.3522,0.9823,99.903,41.707,398.59,21.3,0.4455,0.1278,71.51,제작 적합
2635,2252,5.9327,1.1703,46.266,90.0,416.565,24.388,0.4955,0.1518,72.14,보정 권장
1044,852,0.8902,1.2254,154.94,84.334,650.779,34.044,0.2939,0.2204,68.99,제작 적합
1909,2077,3.9652,0.9192,96.964,59.041,323.811,23.825,0.7227,0.0945,67.88,보정 권장
1593,1576,2.5103,1.0111,82.83,57.477,387.998,31.558,0.3242,0.0892,66.68,보정 권장
2097,2577,5.4038,0.8135,69.68,61.861,586.172,29.2,0.5731,0.2083,82.12,제작 적합
3289,2125,6.9903,1.5478,132.707,37.352,89.414,15.006,0.4902,0.065,59.0,보정 권장
1314,1117,1.4684,1.1764,90.722,78.973,270.136,30.776,0.2581,0.1232,53.6,보정 권장
642,845,0.5425,0.759,147.604,37.842,51.702,13.63,0.464,0.0508,31.03,재촬영 권장
1691,1689,2.8559,1.001,112.118,43.015,42.828,42.736,0.4557,0.0357,59.66,보정 권장
3439,2877,9.8958,1.1953,165.773,82.837,122.126,16.799,0.4189,0.0386,61.67,보정 권장
2044,1813,3.7068,1.1273,107.381,7.764,63.535,26.451,0.5953,0.0176,50.62,보정 권장
1971,1248,2.4603,1.5798,96.739,50.848,410.739,4.485,0.368,0.1512,64.06,보정 권장
4112,2918,12.0,1.4093,44.375,14.06,640.032,23.547,0.9037,0.1995,59.4,보정 권장
828,947,0.7844,0.8739,79.035,32.932,195.833,12.384,0.6524,0.0755,30.81,재촬영 권장
2100,2147,4.5079,0.978,151.43,42.842,227.972,50.502,0.2897,0.0558,65.92,제작 적합
932,1284,1.1969,0.7259,244.369,38.241,209.021,28.064,0.02,0.0625,25.6,재촬영 권장
1492,1402,2.0914,1.0643,72.95,47.53,203.757,36.999,0.6748,0.0593,50.59,보정 권장
1500,1445,2.168,1.0385,81.471,30.895,292.439,5.431,0.4966,0.0876,51.08,보정 권장
3920,1994,7.8172,1.9657,136.219,42.633,355.81,12.512,0.4665,0.0534,72.14,제작 적합
939,917,0.8613,1.0247,141.77,23.473,169.716,27.37,0.2787,0.0672,36.04,재촬영 권장
856,1444,1.2356,0.5926,95.83,37.606,126.325,10.872,0.1962,0.0823,31.41,재촬영 권장
635,751,0.4769,0.8453,125.911,19.911,160.935,45.585,0.121,0.0501,32.51,재촬영 권장
1786,1736,3.1007,1.0285,58.798,56.073,535.543,24.117,0.9077,0.1548,67.21,보정 권장
984,1346,1.3241,0.7305,110.928,21.539,176.286,31.788,0.7367,0.0698,39.56,재촬영 권장
1534,1906,2.9239,0.8051,158.633,56.743,965.96,33.913,0.3538,0.2425,85.44,제작 적합
834,913,0.7613,0.9126,187.825,37.129,207.315,27.617,0.7852,0.0806,31.15,재촬영 권장
1256,1153,1.4473,1.0892,116.121,39.085,894.945,40.442,0.1224,0.2283,65.84,보정 권장
2211,2304,5.0946,0.9595,112.475,65.381,87.29,20.35,0.5759,0.0337,62.72,보정 권장
1170,1461,1.7096,0.8007,140.803,46.382,137.471,34.763,0.577,0.0597,52.97,보정 권장
2068,1698,3.5121,1.2176,166.855,10.858,398.536,46.293,0.2987,0.119,66.77,제작 적합
1677,1919,3.2176,0.8738,142.191,53.325,402.441,32.632,0.3706,0.1229,78.13,제작 적합
1133,1284,1.4554,0.8826,92.925,3.0,223.872,31.406,0.2661,0.0585,39.82,재촬영 권장
590,833,0.4913,0.7083,136.998,49.2,1644.39,25.066,0.4589,0.4457,65.32,보정 권장
1997,2431,4.855,0.8216,161.326,37.346,275.47,30.473,0.6853,0.0682,62.83,보정 권장
1657,1408,2.3321,1.177,94.447,19.61,335.481,39.02,0.6284,0.1207,58.05,보정 권장
1798,2695,4.8457,0.6674,69.649,45.862,153.915,26.272,0.5255,0.0495,56.78,보정 권장
567,577,0.3268,0.9824,143.086,38.986,1159.235,6.382,0.6503,0.2871,54.02,보정 권장
735,614,0.4511,1.1965,137.399,80.113,561.11,31.931,0.1334,0.159,61.56,보정 권장
514,565,0.2907,0.91,161.296,36.668,375.094,27.59,0.8113,0.0936,39.1,재촬영 권장
982,925,0.9085,1.0618,126.368,79.002,58.481,36.149,0.4421,0.0247,49.16,보정 권장
1966,2599,5.1085,0.7564,97.202,69.063,358.491,30.209,0.2166,0.1071,72.01,제작 적합
2149,1549,3.3286,1.3876,105.462,33.592,168.971,51.416,0.3829,0.0779,62.42,보정 권장
1598,1214,1.9395,1.3169,81.922,29.934,368.144,13.024,0.3352,0.128,49.88,보정 권장
1545,1457,2.2507,1.0606,85.195,67.971,589.892,16.24,0.4678,0.1772,77.6,제작 적합
1599,2480,3.9664,0.6448,100.546,42.037,130.822,38.666,0.5068,0.0476,62.96,보정 권장
1083,1407,1.5238,0.7699,103.651,47.308,313.843,15.434,0.0346,0.0692,44.36,재촬영 권장
1910,1496,2.8565,1.2766,167.235,39.925,571.215,34.143,0.6759,0.1589,77.21,보정 권장
1866,1216,2.2685,1.5346,74.095,22.898,298.691,29.414,0.7593,0.0888,47.67,재촬영 권장
549,509,0.2794,1.077,121.017,37.82,191.365,2.523,0.2661,0.0657,31.36,재촬영 권장
1390,1018,1.4145,1.3659,99.489,27.351,98.802,38.838,0.7143,0.0348,38.01,재촬영 권장
2416,2812,6.7939,0.859,182.149,17.158,140.675,48.535,0.6755,0.0454,51.71,보정 권장
1156,1212,1.4006,0.9538,133.386,39.228,81.669,32.483,0.6318,0.0565,44.98,보정 권장
1326,1326,1.7583,1.0003,108.112,76.304,629.677,10.317,0.7423,0.1518,71.54,제작 적합
1135,1021,1.1583,1.1116,155.396,73.318,283.089,40.486,0.2026,0.0914,54.47,보정 권장
939,1377,1.293,0.6824,125.647,43.357,85.794,15.271,0.5804,0.0664,42.54,보정 권장
2638,2085,5.5001,1.2651,104.069,46.884,256.336,27.949,0.2699,0.0695,63.43,보정 권장
1479,1062,1.5712,1.3919,184.086,53.62,80.168,35.308,0.8742,0.0212,36.28,재촬영 권장
773,1031,0.7972,0.7504,151.307,68.754,13.196,18.874,0.277,0.0193,36.75,재촬영 권장
294,413,0.1216,0.7126,191.842,50.152,767.55,6.299,0.2316,0.2056,45.49,보정 권장
1142,1046,1.1945,1.0916,169.076,35.931,742.314,27.646,0.6515,0.2111,61.2,보정 권장
538,633,0.3406,0.8491,153.906,37.468,67.877,29.003,0.5619,0.0638,31.55,재촬영 권장
463,837,0.3874,0.5528,128.338,64.725,134.523,17.845,0.4557,0.0516,43.63,재촬영 권장
2238,1828,4.0911,1.224,79.953,90.0,310.021,18.855,0.4752,0.1088,70.65,보정 권장
1984,1908,3.7847,1.0397,151.323,33.27,181.972,39.771,0.5605,0.0546,63.77,보정 권장
562,633,0.3562,0.8877,126.006,7.778,118.778,28.339,0.76,0.0406,28.51,재촬영 권장
2702,1593,4.3037,1.6962,150.005,58.964,161.744,23.127,0.323,0.0666,62.73,제작 적합
1769,1709,3.024,1.0353,122.826,43.095,206.966,21.386,0.3502,0.0591,63.64,보정 권장
905,1092,0.988,0.8283,95.733,46.953,156.081,31.896,0.3471,0.0829,41.03,재촬영 권장
1993,1943,3.8732,1.0256,83.163,66.607,310.99,30.856,0.4374,0.0902,72.11,제작 적합
597,775,0.4626,0.771,151.005,45.681,208.581,27.198,0.4527,0.0694,42.26,재촬영 권장
748,905,0.6765,0.8266,174.579,20.722,129.314,10.49,0.2199,0.0324,21.08,재촬영 권장
776,705,0.5474,1.1014,111.764,9.319,262.69,24.466,0.5048,0.0776,40.52,재촬영 권장
800,919,0.7355,0.8706,141.292,43.621,57.349,20.945,0.2238,0.0152,31.36,재촬영 권장
1985,2222,4.4104,0.8934,178.246,23.731,946.954,30.466,0.3947,0.2476,75.18,제작 적합
956,630,0.6022,1.5178,90.06,49.667,53.461,45.379,0.4058,0.0,36.18,재촬영 권장
938,757,0.7096,1.2398,109.722,21.643,238.285,42.563,0.4068,0.0797,42.63,재촬영 권장
1019,834,0.8493,1.2223,78.758,38.159,348.996,38.334,0.7164,0.1418,44.49,재촬영 권장
1650,1445,2.3847,1.1413,170.141,18.116,373.231,31.068,0.7443,0.077,55.19,보정 권장
1289,1142,1.4732,1.1287,133.707,37.974,324.857,25.112,0.6439,0.1356,55.8,보정 권장
2501,1738,4.346,1.4393,104.938,36.477,802.655,34.129,0.7347,0.2187,79.79,제작 적합
1024,1029,1.0543,0.9951,57.487,55.148,93.059,23.028,0.399,0.061,33.35,재촬영 권장
998,628,0.6267,1.5902,116.164,68.567,241.133,24.873,0.7032,0.0609,47.88,재촬영 권장
1001,1270,1.2705,0.7883,162.975,41.189,292.889,18.034,0.4409,0.1333,48.69,보정 권장
1391,1483,2.0637,0.9382,111.584,29.021,164.056,28.786,0.4913,0.0403,52.52,보정 권장
782,1104,0.8628,0.7085,106.482,79.574,150.224,28.468,0.4993,0.0564,49.8,보정 권장
1532,1670,2.5593,0.9176,148.822,51.002,818.384,54.679,0.2103,0.2554,81.27,제작 적합
3409,2995,10.2099,1.1384,74.374,55.462,134.935,37.07,0.3407,0.0291,58.03,보정 권장
1301,905,1.1779,1.4374,125.449,55.416,166.581,24.37,0.4217,0.0162,50.47,보정 권장
1323,1562,2.0664,0.8472,147.153,70.6,199.919,40.095,0.5159,0.0689,66.69,보정 권장
2590,2587,6.7001,1.0013,92.426,62.617,211.637,23.074,0.4275,0.0582,65.71,보정 권장
1006,1100,1.1064,0.9141,90.458,56.669,296.535,43.299,0.2971,0.0754,51.99,보정 권장
876,1054,0.9239,0.8314,133.258,58.273,212.677,40.124,0.2422,0.0555,50.46,보정 권장
741,998,0.7394,0.7428,119.47,29.101,358.573,68.964,0.4519,0.0812,54.05,보정 권장
1695,1669,2.8289,1.0153,114.057,33.592,289.379,14.758,0.2377,0.1202,58.37,보정 권장
1427,2200,3.1389,0.6485,131.667,42.606,394.552,28.516,0.2385,0.1429,72.85,제작 적합
1332,1296,1.7268,1.028,132.281,46.196,878.663,27.954,0.4316,0.2131,76.79,제작 적합
1435,1427,2.0484,1.0053,86.688,44.858,119.726,33.556,0.4822,0.0481,50.58,보정 권장
2293,2703,6.1999,0.8484,96.984,50.072,1130.059,39.204,0.301,0.2938,83.69,제작 적합
1827,2352,4.2966,0.7767,141.296,45.005,170.852,16.252,0.1299,0.0847,55.17,보정 권장
628,887,0.5571,0.7075,168.015,36.853,465.594,19.655,0.5017,0.1202,50.73,보정 권장
1763,1104,1.9476,1.5965,177.262,15.381,295.555,33.629,0.5972,0.1261,50.09,보정 권장
1242,1737,2.1574,0.715,89.875,59.544,195.937,42.679,0.3767,0.0693,58.97,보정 권장
2352,1594,3.7483,1.4761,166.958,55.086,43.817,14.275,0.3825,0.0157,52.8,보정 권장
1364,1174,1.6021,1.1619,153.637,28.757,1089.067,8.448,0.0321,0.2908,54.09,보정 권장
1000,1095,1.0949,0.913,122.337,53.471,129.471,45.053,0.6124,0.0411,50.46,보정 권장
985,1315,1.2949,0.7488,142.931,51.624,125.917,40.958,0.2531,0.0963,46.71,재촬영 권장
715,551,0.3944,1.2977,156.496,45.842,664.039,44.263,0.5795,0.1892,63.59,보정 권장
1715,1113,1.9083,1.541,194.527,11.512,273.457,16.336,0.344,0.0791,40.57,재촬영 권장
950,1200,1.1406,0.7918,81.714,22.88,1410.44,26.808,0.4245,0.3747,57.68,보정 권장
1659,1788,2.9673,0.928,147.454,33.747,1157.693,32.596,0.4163,0.3388,83.4,제작 적합
1003,771,0.7737,1.3007,118.072,73.533,482.739,35.496,0.1265,0.1219,60.41,보정 권장
1196,1100,1.3151,1.0876,115.416,29.117,320.296,27.901,0.945,0.067,43.54,재촬영 권장
1153,699,0.8064,1.6487,169.142,38.31,506.443,28.844,0.1687,0.1728,49.35,보정 권장
804,927,0.7448,0.8672,156.11,24.587,78.304,43.224,0.4698,0.0519,36.2,재촬영 권장
2043,1784,3.6464,1.1452,83.388,35.694,297.857,23.637,0.3038,0.0858,59.29,보정 권장
967,1321,1.2773,0.7314,112.429,50.69,291.456,22.11,0.4075,0.0915,53.61,보정 권장
2210,1309,2.893,1.6887,132.696,7.282,167.248,23.696,0.6978,0.0839,55.18,보정 권장
768,922,0.7079,0.8331,67.656,3.0,320.595,22.615,0.1147,0.0464,28.07,재촬영 권장
1103,1916,2.1138,0.5758,157.941,56.432,68.855,31.294,0.4244,0.0626,52.06,보정 권장
640,661,0.4233,0.969,120.727,45.163,573.251,26.696,0.5387,0.16,62.39,보정 권장
1102,1141,1.2578,0.9657,130.146,33.666,809.652,23.594,0.4717,0.236,69.82,보정 권장
1409,873,1.2296,1.6143,137.013,61.946,79.887,48.729,0.5214,0.0391,53.51,보정 권장
1732,1885,3.2632,0.9188,195.336,61.979,290.62,33.594,0.315,0.1541,64.53,보정 권장
1504,1509,2.2697,0.9968,125.173,6.863,1019.718,24.971,0.1548,0.2628,67.82,제작 적합
1383,1192,1.6481,1.1599,109.576,41.519,371.281,46.571,0.214,0.1348,58.74,보정 권장
2468,1660,4.0971,1.4867,192.65,64.449,101.24,22.094,0.3764,0.0,54.92,보정 권장
1501,1525,2.289,0.9843,103.873,32.512,105.247,29.503,0.5836,0.0473,49.52,보정 권장
2013,1552,3.1251,1.2968,102.958,38.895,547.534,28.262,0.4645,0.1727,80.89,제작 적합
2090,1836,3.8373,1.1383,68.812,61.674,1317.603,21.784,0.7387,0.3189,77.06,제작 적합
1298,1397,1.8133,0.9286,166.577,39.714,96.415,24.352,0.4681,0.0039,44.78,보정 권장
1227,1204,1.4777,1.0196,134.544,23.015,263.586,30.652,0.4848,0.088,53.28,보정 권장
1612,1601,2.5815,1.0072,142.438,32.191,127.192,10.231,0.4861,0.0721,53.06,보정 권장
1025,1289,1.3217,0.7953,130.358,20.697,197.504,24.282,0.1384,0.0931,38.92,재촬영 권장
1921,1418,2.7242,1.3545,118.435,54.49,335.901,32.878,0.5537,0.0905,74.44,제작 적합
1919,2713,5.205,0.7072,92.709,13.531,245.458,33.229,0.2501,0.0884,55.19,보정 권장
2356,1758,4.1427,1.3402,92.895,62.542,137.91,33.523,0.3817,0.0265,63.18,보정 권장
1316,1036,1.3633,1.2695,140.91,14.944,1673.97,60.963,0.8719,0.4734,62.1,보정 권장
769,787,0.605,0.977,128.717,45.339,221.044,38.454,0.2275,0.064,44.44,재촬영 권장
1228,1487,1.8263,0.8258,188.407,18.154,216.455,27.595,0.4713,0.0996,43.42,보정 권장
1273,1347,1.7149,0.945,93.748,38.845,686.816,27.89,0.5026,0.1864,70.82,제작 적합
2416,2147,5.1864,1.1255,104.556,62.912,257.421,29.485,0.4732,0.0779,72.62,제작 적합
1280,1063,1.3606,1.2041,83.449,64.712,212.427,35.353,0.4507,0.1055,52.79,보정 권장
1307,1217,1.5902,1.0744,178.398,67.993,594.7,25.54,0.3495,0.1514,70.31,제작 적합
2182,1703,3.7149,1.2815,75.065,42.927,100.995,49.715,0.8086,0.0711,51.54,보정 권장
1042,1198,1.2491,0.8699,154.396,46.456,496.81,14.726,0.0889,0.1372,52.41,보정 권장
1328,1252,1.6622,1.0604,180.777,48.706,639.197,37.967,0.2653,0.1624,66.89,제작 적합
2458,3639,8.9452,0.6756,118.324,55.604,460.05,36.242,0.7171,0.1184,80.37,제작 적합
2975,2458,7.3124,1.2103,152.561,37.345,217.005,14.217,0.5488,0.0968,61.08,보정 권장
1873,1803,3.3759,1.039,39.712,64.317,252.723,37.914,0.3123,0.0817,59.92,보정 권장
1483,1645,2.4403,0.9013,108.594,50.383,54.922,36.941,0.2883,0.0267,51.97,보정 권장
1036,775,0.8028,1.3369,58.284,65.106,226.549,20.957,0.4052,0.0466,40.04,재촬영 권장
1940,1632,3.1658,1.1887,130.699,53.12,329.492,60.437,0.9252,0.1259,71.86,제작 적합
1005,2010,2.0195,0.5,124.261,56.723,551.982,38.999,0.5388,0.179,82.11,제작 적합
1536,1521,2.3372,1.01,93.491,31.389,288.828,25.106,0.2644,0.0987,52.71,보정 권장
914,1316,1.2032,0.6951,161.283,37.038,179.786,23.119,0.4929,0.0805,43.94,재촬영 권장
1573,1205,1.8963,1.3056,137.982,21.284,120.402,19.574,0.3373,0.0,42.94,보정 권장
1740,934,1.6244,1.8632,103.229,39.204,244.242,32.949,0.7197,0.0705,49.42,보정 권장
1495,1702,2.5448,0.8784,103.653,41.357,286.843,30.321,0.5029,0.095,65.33,보정 권장
2654,2605,6.9121,1.0188,65.794,59.566,748.527,10.666,0.6769,0.2093,75.13,제작 적합
1578,1680,2.6522,0.9392,116.603,21.869,256.393,15.624,0.479,0.0728,58.65,보정 권장
687,629,0.4322,1.0917,207.755,90.0,162.766,19.965,0.817,0.0654,27.98,재촬영 권장
971,826,0.8017,1.1748,95.844,42.33,231.153,24.122,0.5241,0.0632,43.44,보정 권장
798,579,0.462,1.3796,140.595,67.168,165.337,24.668,0.5005,0.0483,47.52,보정 권장
857,1097,0.9397,0.7813,102.269,63.235,206.298,20.593,0.2665,0.0467,43.75,재촬영 권장
2166,1462,3.1659,1.4813,155.742,3.0,35.568,38.03,0.3741,0.0316,51.18,보정 권장
1475,1862,2.7467,0.7922,141.365,39.803,61.488,42.127,0.5202,0.021,59.99,보정 권장
1095,1022,1.1187,1.0717,114.751,71.042,87.713,30.477,0.3606,0.0319,47.47,보정 권장
1803,1350,2.4341,1.336,53.469,3.0,385.029,2.0,0.8978,0.144,41.51,재촬영 권장
1077,901,0.9707,1.1952,103.662,58.36,237.139,27.393,0.448,0.0784,50.5,보정 권장
650,822,0.5348,0.7909,171.432,28.039,289.77,36.948,0.3129,0.0917,38.17,재촬영 권장
674,804,0.5418,0.8391,114.341,36.124,715.908,28.406,0.6278,0.1683,59.84,보정 권장
888,997,0.8855,0.8908,148.859,48.552,100.43,33.106,0.3547,0.0346,40.64,재촬영 권장
2603,2636,6.8606,0.9873,104.997,10.931,703.371,30.843,0.5233,0.2155,80.21,제작 적합
875,657,0.5743,1.3321,50.207,48.037,357.918,9.608,0.4332,0.1205,37.39,재촬영 권장
2058,2842,5.8491,0.724,140.856,32.883,134.557,2.0,0.3204,0.0547,53.28,보정 권장
2663,2370,6.3094,1.1238,136.656,31.024,956.628,37.741,0.6999,0.2556,83.17,제작 적합
1376,1181,1.6253,1.1647,101.134,57.138,71.361,22.526,0.4665,0.0392,46.8,재촬영 권장
1451,1262,1.8312,1.1498,109.357,90.0,93.163,34.989,0.6459,0.0512,54.27,보정 권장
1113,991,1.1032,1.1236,135.472,50.683,211.073,25.421,0.389,0.0663,50.19,보정 권장
1654,1131,1.871,1.4617,100.587,54.467,364.333,27.201,0.1932,0.0613,57.71,보정 권장
1975,1749,3.4545,1.1297,137.698,43.591,214.224,47.685,0.2262,0.1129,66.17,보정 권장
1545,1247,1.9278,1.2389,115.976,31.484,37.973,13.528,0.3567,0.0522,40.25,재촬영 권장
2321,2016,4.6811,1.1513,30.823,49.154,194.748,29.326,0.4169,0.0656,53.98,보정 권장
2947,1883,5.5484,1.5656,118.333,71.826,235.633,14.918,0.46,0.1071,72.04,제작 적합
1272,2045,2.6015,0.6219,100.435,47.902,2000.0,30.411,0.5424,0.4939,81.91,제작 적합
1879,1364,2.5633,1.3779,90.953,60.524,861.968,35.791,0.2263,0.2613,78.61,보정 권장
1301,1389,1.8077,0.9368,139.958,40.405,283.293,38.123,0.4913,0.0946,62.38,보정 권장
1559,1672,2.607,0.9322,104.738,89.85,96.205,31.459,0.2307,0.0618,57.11,보정 권장
742,946,0.702,0.7848,145.396,14.806,344.146,11.105,0.3269,0.0991,39.65,재촬영 권장
1313,2094,2.7487,0.6268,167.29,55.01,89.971,32.708,0.9118,0.0455,49.35,보정 권장
1445,1589,2.2961,0.9089,129.727,54.224,304.028,41.329,0.6793,0.1077,69.49,보정 권장
861,1022,0.8801,0.8421,62.87,49.26,351.664,42.687,0.3847,0.1289,48.3,보정 권장
3685,3257,12.0,1.1315,95.158,24.364,177.728,57.933,0.7726,0.0747,55.2,보정 권장
743,1073,0.7974,0.6921,160.178,23.969,316.866,36.939,0.7054,0.1081,42.44,재촬영 권장
1118,782,0.8746,1.4303,113.868,40.213,189.24,15.916,0.6101,0.0555,40.64,보정 권장
1620,1513,2.4508,1.0703,92.197,46.228,152.757,22.547,0.7142,0.0925,50.14,보정 권장
